"x"
"1"0.769478084375781
"2"0.761457103669816
"3"0.756999181425929
"4"0.75658659961002
"5"0.754778470886456
"6"0.753382923418829
"7"0.752570460141993
"8"0.751354008509574
"9"0.751256719039048
"10"0.75138821059947
"11"0.751027621173941
"12"0.751118017269137
"13"0.751339102079896
"14"0.751749787220639
"15"0.752176663061847
"16"0.752437547532623
"17"0.752899130883456
"18"0.753272609619519
"19"0.753428702174891
"20"0.753932079781011
"21"0.75434396619669
"22"0.754923544372781
