"x"
"1" 1.0591617
"2" 1.0778089
"3" 1.0877843
"4" 1.0899412
"5" 1.088176
"6" 1.0898504
"7" 1.0902358
"8" 1.0887433
"9" 1.0895094
"10" 1.0898711
"11" 1.0906858
"12" 1.078537
"13" 1.075699
"14" 1.0724652
"15" 1.071869
"16" 1.0717214
"17" 1.0712029
"18" 1.0701565
"19" 1.0684497
"20" 1.067218
"21" 1.0651371
"22" 1.0624175
