"x"
"1" 0.8066036
"2" 0.8030098
"3" 0.7995978
"4" 0.7988269
"5" 0.7988691
"6" 0.7985776
"7" 0.7984156
"8" 0.798372
"9" 0.7983108
"10" 0.7981063
"11" 0.7983487
"12" 0.7983757
"13" 0.7987115
"14" 0.7985772
"15" 0.7982933
"16" 0.7983824
"17" 0.7984002
"18" 0.7984742
"19" 0.7985333
"20" 0.798775
"21" 0.7990491
"22" 0.7988038
